Country,City,AccentCity,Region,Population,Latitude,Longitude
ro,humosu,Humosu,23,,47.433333000000005,26.766666999999998
ro,humulesti,Humulesti,28,,47.183333000000005,26.35
ro,humureni,Humureni,34,,47.666667,25.983333
ro,hundorf,Hundorf,16,,46.283333,24.6
ro,hundrubechiu,Hundrubechiu,20,,46.016667,24.783333
ro,hunedoara,Hunedoara,21,69136.0,45.75,22.9
ro,hunedoara-timisana,Hunedoara-Timisana,36,,46.066666999999995,21.283333
ro,hunia,Hunia,26,,44.05,23.1
ro,hupca,Hupca,38,,46.4,27.7
ro,hurducesti,Hurducesti,26,,44.6,23.133333
ro,hurduci,Hurduci,38,,46.507778,28.054721999999998
ro,hurdugi,Hurdugi,38,,46.507778,28.054721999999998
ro,hurduzan,Hurduzan,28,,47.0,26.083333
ro,hurezani de sus,Hurezani de Sus,26,,44.8,23.65
ro,hurezani,Hurezani,26,1826.0,44.8,23.65
ro,hurezanii de jos,Hurezanii de Jos,26,,44.8,23.7
ro,hurez,Hurez,09,,45.8,24.95
ro,hurez,Hurez,32,,47.466667,22.85
ro,hurezul-mare,Hurezul-Mare,32,,47.466667,22.85
ro,hurezu mare,Hurezu Mare,32,,47.466667,22.85
ro,hurezu mic,Hurezu Mic,31,,47.083333,22.916667
ro,hurhuia,Hurhuia,40,,45.65,27.083333000000003
ro,hurjena,Hurjena,34,,47.966667,26.0
ro,hurjueni,Hurjueni,34,,47.916667,25.816667000000002
ro,huruesti,Huruesti,38,2821.0,46.266667,27.25
ro,huruestii,Huruestii,38,,46.266667,27.25
ro,hurujeni,Hurujeni,34,,47.916667,25.816667000000002
ro,husaresti,Husaresti,01,,46.45,22.85
ro,husasau de cris,Husasau de Cris,05,,47.083333,22.066667000000002
ro,husasau de tinca,Husasau de Tinca,05,2324.0,46.816666999999995,21.916667
ro,husasau,Husasau,01,,46.116667,24.05
ro,husasaul de cris,Husasaul de Cris,05,,47.083333,22.066667000000002
ro,husasaul-de-tinca,Husasaul-de-Tinca,05,,46.816666999999995,21.916667
ro,huseni,Huseni,31,,47.183333000000005,22.8
ro,husia,Husia,31,,47.283333,23.3
ro,husi,Husi,34,,47.45,26.383333
ro,husi,Husi,38,29129.0,46.673611,28.059444
ro,husnicioara,Husnicioara,26,1699.0,44.678056,22.8425
ro,hustiu,Hustiu,38,,46.133333,27.416666999999997
ro,hustiul,Hustiul,38,,46.133333,27.416666999999997
ro,hususau de bihor,Hususau de Bihor,05,,46.816666999999995,21.916667
ro,huta certeze,Huta Certeze,25,,47.916667,23.5
ro,huta chegii,Huta Chegii,32,,47.483333,22.683332999999998
ro,huta,Huta,05,,47.366667,22.566667000000002
ro,huta,Huta,06,,47.266667,24.05
ro,huta,Huta,31,,47.033333,23.05
ro,huta,Huta,32,,47.483333,22.683332999999998
ro,hutan,Hutan,07,,47.716667,26.483333000000002
ro,hutani,Hutani,07,,47.716667,26.483333000000002
ro,huta voivozi,Huta Voivozi,05,,47.15,22.483333
ro,hutta,Hutta,25,,47.916667,23.5
ro,hutu,Hutu,38,,46.383333,27.216666999999998
ro,huzaresti,Huzaresti,01,,46.45,22.85
ro,iabalcea,Iabalcea,12,,45.217778,21.919444
ro,iablanita,Iablanita,12,2566.0,44.950278000000004,22.314167
ro,iablanita,Iablanita,26,,44.460833,23.0
ro,iacob deal,Iacob Deal,08,,45.1,28.216666999999998
ro,iacobeni,Iacobeni,06,3836.0,47.433333000000005,25.316667000000002
ro,iacobeni,Iacobeni,07,,47.866667,26.9
ro,iacobeni,Iacobeni,13,,46.666667,24.033333
ro,iacobeni,Iacobeni,15,,46.2,26.1
ro,iacobeni,Iacobeni,23,,47.45,27.316667
ro,iacobeni,Iacobeni,27,2637.0,46.05,24.716667
ro,iacobeni-mari,Iacobeni-Mari,07,,47.866667,26.9
ro,iacobeni-vechi,Iacobeni-Vechi,07,,47.866667,26.9
ro,iacobesti,Iacobesti,01,,46.316666999999995,23.05
ro,iacobesti,Iacobesti,34,,47.766667,26.083333
ro,iacovile,Iacovile,26,,44.683333000000005,24.1
ro,iadara,Iadara,25,,47.483333,23.4
ro,iad,Iad,06,,47.183333000000005,24.566667000000002
ro,ialovita,Ialovita,06,,47.266667,25.383333
ro,iamandi,Iamandi,42,,43.933333000000005,24.983333
ro,iam,Iam,12,,45.006111,21.397778
ro,iana,Iana,38,3936.0,46.383333,27.55
ro,ianca din vale,Ianca din Vale,26,,43.783333,24.183332999999998
ro,ianca,Ianca,05,,47.283333,22.016667
ro,ianca,Ianca,08,11209.0,45.133333,27.45
ro,ianca,Ianca,26,4347.0,43.783333,24.183332999999998
ro,ianca noua,Ianca Noua,26,,43.816666999999995,24.216667
ro,ianca-sat,Ianca-Sat,08,,45.133333,27.516666999999998
ro,ianco,Ianco,20,,46.716667,25.6
ro,iancu jianu,Iancu Jianu,26,4375.0,44.5,24.033333
ro,ianculesti,Ianculesti,05,,47.283333,22.016667
ro,ianculesti,Ianculesti,32,,47.633333,22.416667
ro,ianculesti,Ianculesti,39,,45.25,24.5
ro,ianculesti,Ianculesti,42,,44.14,25.924444
ro,ianilesti,Ianilesti,02,,46.216667,22.733333
ro,ianosda,Ianosda,05,,46.833333,21.816667000000002
ro,ianova,Ianova,36,,45.833333,21.416667
ro,iapa,Iapa,01,,46.45,22.816667000000002
ro,iapa,Iapa,04,,46.566666999999995,27.116667
ro,iapa,Iapa,08,,44.816666999999995,27.933333
ro,iapa,Iapa,25,,47.933333000000005,23.833333
ro,iapa,Iapa,28,,46.816666999999995,26.433333
ro,iapa,Iapa,31,,47.25,23.55
ro,iara de mures,Iara de Mures,27,,46.65,24.733333
ro,iara,Iara,13,4660.0,46.55,23.516667
ro,iarapan,Iarapan,25,,47.683333000000005,23.966667
ro,iaras,Iaras,15,,45.866667,25.6
ro,iarasi,Iarasi,15,,45.866667,25.6
ro,iarba rea,Iarba Rea,01,,46.433333000000005,22.8
ro,iasi-gorj,Iasi-Gorj,19,,45.0,23.25
ro,iasi,Iasi,09,,45.766667,24.933332999999998
ro,iasi,Iasi,19,,45.0,23.25
ro,iasi,Iasi,23,318014.0,47.166667,27.6
ro,iaslovat,Iaslovat,34,,47.766667,25.966667
ro,iasu,Iasu,20,,46.2,25.25
ro,iaz,Iaz,05,,47.116667,22.683332999999998
ro,iaz,Iaz,12,,45.466667,22.233333
ro,iaz,Iaz,34,,47.866667,26.016667
ro,iaz,Iaz,38,,46.866667,27.75
ro,iazu,Iazu,04,,46.5,26.733333000000002
ro,iazu,Iazu,22,,44.733333,27.416666999999997
ro,iazu,Iazu,30,,45.083333,26.016667
ro,iazu,Iazu,34,,47.466667,26.25
ro,iazu,Iazu,42,,44.733333,25.85
ro,iazul,Iazul,04,,46.466667,27.1
ro,iazul,Iazul,22,,44.733333,27.416666999999997
ro,iazu nou,Iazu Nou,23,,47.483333,27.216666999999998
ro,iazu-porcului,Iazu-Porcului,23,,47.433333000000005,27.233333000000002
ro,iazurile,Iazurile,37,,45.016667,29.033333000000002
ro,iazu vechi,Iazu Vechi,23,,47.433333000000005,27.233333000000002
ro,ibana,Ibana,38,,46.466667,27.583333000000003
ro,ibaneasa,Ibaneasa,07,,47.966667,26.733333000000002
ro,ibanesti,Ibanesti,07,4196.0,48.066666999999995,26.366667
ro,ibanesti,Ibanesti,27,4434.0,46.766667,24.933332999999998
ro,ibanesti,Ibanesti,29,,44.633333,24.383333
ro,ibanesti,Ibanesti,38,,46.4,27.6
ro,ibanesti padure,Ibanesti Padure,27,,46.75,25.016667
ro,ibasfalau,Ibasfalau,27,,46.233333,24.566667000000002
ro,ibrail,Ibrail,08,,45.266667,27.983333000000002
ro,ibrianu,Ibrianu,11,,45.25,27.366667
ro,ibrianul,Ibrianul,42,,44.766667,25.833333
ro,ibrieanu,Ibrieanu,42,,44.766667,25.833333
ro,ibru,Ibru,01,,45.983333,23.383333
ro,icafalau,Icafalau,15,,46.0,26.016667
ro,i.c. bratianu,I.C. Bratianu,11,,45.083333,27.266666999999998
ro,i.c. bratianu,I.C. Bratianu,14,,44.183333000000005,28.616667
ro,i.c. bratianu,I.C. Bratianu,28,,47.033333,26.6
ro,i.c. bratianu,I.C. Bratianu,41,,44.35,26.783333000000002
ro,i.c. frimu,I.C. Frimu,23,,47.033333,26.9
ro,i.c. frimu,I.C. Frimu,41,,44.35,26.783333000000002
ro,ichimeni de sus,Ichimeni de Sus,07,,48.016667,26.8
ro,ichimeni,Ichimeni,07,,48.016667,26.8
ro,ichimenii mari,Ichimenii Mari,07,,48.016667,26.8
ro,icland,Icland,27,,46.616667,24.7
ro,iclandul,Iclandul,27,,46.516667,24.266667
ro,iclandul-mare,Iclandul-Mare,27,,46.516667,24.266667
ro,iclandu mare,Iclandu Mare,27,,46.516667,24.266667
ro,iclanzeiu,Iclanzeiu,27,,46.533333,24.283333
ro,iclanzel,Iclanzel,27,2255.0,46.533333,24.283333
ro,iclanzelul,Iclanzelul,27,,46.533333,24.283333
ro,iclausel,Iclausel,27,,46.533333,24.283333
ro,icloda,Icloda,36,,45.638889,21.383056
ro,iclod,Iclod,01,,46.216667,23.933332999999998
ro,iclod,Iclod,13,4351.0,46.983333,23.8
ro,iclozel,Iclozel,13,,46.966667,23.816667000000002
ro,icoana,Icoana,42,2281.0,44.416667,24.716667
ro,ictar budinti,Ictar Budinti,36,,45.766667,21.666667
ro,ictar,Ictar,36,,45.766667,21.666667
ro,icuseni,Icuseni,07,,47.583333,26.6
ro,icuseni,Icuseni,23,,47.283333,27.633333
ro,icusesti gorovei,Icusesti Gorovei,04,,46.816666999999995,26.933333
ro,icusesti,Icusesti,04,4648.0,46.8,26.933333
ro,ideciu de jos,Ideciu de Jos,27,1955.0,46.8,24.75
ro,ideciu de sus,Ideciu de Sus,27,,46.85,24.783333
ro,ideciul-de-jos,Ideciul-de-Jos,27,,46.8,24.75
ro,ideciul-de-sus,Ideciul-de-Sus,27,,46.85,24.783333
ro,idecspatak,Idecspatak,27,,46.85,24.833333
ro,idicel,Idicel,27,,46.85,24.833333
ro,idicel-padure,Idicel-Padure,27,,46.85,24.816667000000002
ro,idiciu,Idiciu,27,,46.266667,24.45
ro,idiciul,Idiciul,27,,46.266667,24.45
ro,idrici,Idrici,38,,46.466667,27.9
ro,idrifaia,Idrifaia,27,,46.383333,24.466667
ro,idris-kuius,Idris-Kuius,21,,44.15,28.15
ro,iecea mare,Iecea Mare,36,,45.849167,20.889167
ro,iecea mica,Iecea Mica,36,,45.822222,20.921667000000003
ro,iecia-mare,Iecia-Mare,36,,45.849167,20.889167
ro,iecia-mica,Iecia-Mica,36,,45.822222,20.921667000000003
ro,ieducapu,Ieducapu,27,,46.5,24.916667
ro,iedu,Iedu,06,,47.6,25.1
ro,iedu,Iedu,27,,46.55,24.633333
ro,iedul,Iedul,06,,47.6,25.1
ro,iedul,Iedul,27,,46.55,24.633333
ro,iegheriste,Iegheriste,25,,47.65,23.266667
ro,iepuresti,Iepuresti,39,,45.2,24.233333
ro,iepuresti,Iepuresti,42,2334.0,44.258055999999996,25.882222
ro,ierbus,Ierbus,27,,46.766667,24.7
ro,iercoseni,Iercoseni,02,,46.35,21.966667
ro,iermata,Iermata,02,,46.383333,21.766667
ro,iermata neagra,Iermata Neagra,02,,46.633333,21.5
ro,iernuteni,Iernuteni,27,,46.766667,24.716667
ro,iernut,Iernut,27,9343.0,46.45,24.25
ro,iersig,Iersig,12,,45.5,21.616667
ro,iersnic,Iersnic,02,,45.883333,22.0
ro,iertof,Iertof,12,,45.01,21.515832999999997
ro,ieselnita,Ieselnita,26,,44.699166999999996,22.362222
ro,iesle,Iesle,34,,47.4,26.016667
ro,iesupeni,Iesupeni,23,,47.35,27.0
ro,ieud,Ieud,25,4139.0,47.683333000000005,24.233333
ro,iezerel,Iezerel,38,,46.65,27.416666999999997
ro,iezer,Iezer,38,,46.416667,27.516666999999998
ro,iezeris,Iezeris,12,,45.410833000000004,21.885832999999998
ro,iezeru,Iezeru,38,,46.85,27.233333000000002
ro,iezeru,Iezeru,41,,44.283333,27.616667
ro,iezureni,Iezureni,19,,45.083333,23.333333
ro,iezuri,Iezuri,02,,46.0,23.3
ro,ifrimesti,Ifrimesti,39,,45.15,24.016667
ro,igazfalva,Igazfalva,02,,45.816666999999995,22.116667
ro,igesti,Igesti,38,,46.15,27.983333000000002
ro,igesti,Igesti,40,,45.816666999999995,27.15
ro,igestii,Igestii,40,,45.816666999999995,27.15
ro,igestu,Igestu,38,,46.15,27.983333000000002
ro,ighiel,Ighiel,01,,46.15,23.483333
ro,ighisdorfu romin,Ighisdorfu Romin,33,,45.983333,24.483333
ro,ighisdorfu sasesc,Ighisdorfu Sasesc,33,,45.983333,24.483333
ro,ighisul nou,Ighisul Nou,33,,46.1,24.35
ro,ighisul-vechi,Ighisul-Vechi,33,,45.983333,24.483333
ro,ighisu nou,Ighisu Nou,33,,46.1,24.35
ro,ighisu vechi,Ighisu Vechi,33,,45.983333,24.483333
ro,ighiu,Ighiu,01,6294.0,46.15,23.516667
ro,ighiu,Ighiu,20,,46.2,25.283333
ro,ighiul,Ighiul,01,,46.15,23.516667
ro,ighiul,Ighiul,20,,46.2,25.283333
ro,igiroasa,Igiroasa,26,,44.576944,22.963333
ro,igirosu,Igirosu,26,,44.733333,23.233333
ro,iglita,Iglita,08,,45.133333,28.183333
ro,ignafalva,Ignafalva,02,,46.4,22.166667
ro,ignatesti,Ignatesti,01,,46.316666999999995,23.05
ro,ignatesti,Ignatesti,18,,45.783333,27.983333000000002
ro,ignest,Ignest,02,,46.4,22.166667
ro,ignesty,Ignesty,02,,46.4,22.166667
ro,igoiu,Igoiu,26,,45.033333,23.816667000000002
ro,igoiul,Igoiul,26,,45.033333,23.816667000000002
ro,igrisch,Igrisch,36,,46.116667,20.783333
ro,igris,Igris,36,,46.116667,20.783333
ro,igrita,Igrita,13,,47.083333,23.633333
ro,ihod,Ihod,27,,46.633333,24.8
ro,ijdileni,Ijdileni,18,,45.633333,28.05
ro,ikafalva,Ikafalva,15,,46.0,26.016667
ro,ikland,Ikland,27,,46.616667,24.7
ro,ikloda,Ikloda,36,,45.638889,21.383056
ro,iklod,Iklod,36,,45.638889,21.383056
ro,iktarbudinc,Iktarbudinc,36,,45.766667,21.666667
ro,iktar,Iktar,36,,45.766667,21.666667
ro,ilaciu,Ilaciu,26,,45.0,23.816667000000002
ro,ilada,Ilada,12,,44.973333000000004,21.705278
ro,i. lahovari,I. Lahovari,22,,44.433333000000005,27.483333000000002
ro,i. lahovari,I. Lahovari,43,,44.633333,26.1
ro,ilancu,Ilancu,05,,47.033333,22.55
ro,ilanlac,Ilanlac,14,,43.75,28.566667
ro,ilanlic,Ilanlic,14,,43.75,28.566667
ro,ilanlik,Ilanlik,14,,43.75,28.566667
ro,ilasi,Ilasi,23,,47.166667,27.6
ro,ilba handal,Ilba Handal,25,,47.75,23.383333
ro,ilba,Ilba,25,,47.716667,23.35
ro,i.l. caragiale,I.L. Caragiale,42,,44.916667,25.7
ro,ileana ghermani,Ileana Ghermani,41,,44.516667,26.666666999999997
ro,ileana-gherman,Ileana-Gherman,41,,44.516667,26.666666999999997
ro,ileana,Ileana,41,3805.0,44.516667,26.666666999999997
ro,ileana,Ileana,42,,44.85,26.633333
ro,ileana papadopol,Ileana Papadopol,41,,44.516667,26.666666999999997
ro,ileanda,Ileanda,25,2546.0,47.333333,23.633333
ro,ilencfalva,Ilencfalva,27,,46.466667,24.533333
ro,ileni,Ileni,09,,45.783333,25.0
ro,ileu,Ileu,05,,47.35,22.416667
ro,ilfoveni,Ilfoveni,42,,44.816666999999995,25.566667000000002
ro,ilganii de jos,Ilganii de Jos,37,,45.15,28.916666999999997
ro,ilganii de sus,Ilganii de Sus,37,,45.2,28.95
ro,ilgyo,Ilgyo,02,,46.016667,22.366667
ro,ilia,Ilia,21,3967.0,45.933333000000005,22.65
ro,ilidia,Ilidia,12,,44.973333000000004,21.705278
ro,ilie,Ilie,36,,45.633333,21.9
ro,ilieni,Ilieni,15,1826.0,45.8,25.766667
ro,ilieni,Ilieni,27,,46.466667,24.533333
ro,iliesi,Iliesi,04,,46.7,26.8
ro,iliesi,Iliesi,20,,46.583333,25.133333
ro,iliesti,Iliesti,02,,46.25,23.416667
ro,iliesti,Iliesti,04,,46.533333,26.633333
ro,iliesti,Iliesti,20,,46.583333,25.133333
ro,iliesti,Iliesti,26,,44.633333,23.4
ro,ilimbav,Ilimbav,33,,45.866667,24.533333
ro,ilioara,Ilioara,27,,46.633333,24.75
ro,iliseni,Iliseni,23,,47.666667,27.25
ro,ilisesti,Ilisesti,34,,47.6,26.05
ro,ilisua,Ilisua,06,,47.216667,24.083333
ro,ilisua,Ilisua,31,,47.3,22.85
ro,ilova,Ilova,12,,45.283333,22.333333
ro,ilovat,Ilovat,26,1547.0,44.811389,22.767222
ro,ilovatu,Ilovatu,26,,44.811389,22.767222
ro,ilovatul,Ilovatul,26,,44.811389,22.767222
ro,ilovica,Ilovica,26,,44.756389,22.472777999999998
ro,ilovita,Ilovita,26,1397.0,44.756389,22.472777999999998
ro,ilovu,Ilovu,26,,44.722221999999995,22.866389
ro,ilovul,Ilovul,26,,44.722221999999995,22.866389
ro,ilto,Ilto,02,,46.016667,22.366667
ro,iltyo,Iltyo,02,,46.016667,22.366667
ro,ilva mare,Ilva Mare,06,2574.0,47.366667,24.9
ro,ilva mica,Ilva Mica,06,3431.0,47.316666999999995,24.666667
ro,ilyefalva,Ilyefalva,15,,45.8,25.766667
ro,ilyesmezo,Ilyesmezo,20,,46.583333,25.133333
ro,imbuz,Imbuz,13,,46.883333,23.983333
ro,imecsfalva,Imecsfalva,15,,45.95,26.166667
ro,imeni,Imeni,15,,45.95,26.166667
ro,imoasa,Imoasa,26,,44.716667,23.05
ro,imper,Imper,15,,46.216667,26.1
ro,imrefalva,Imrefalva,36,,45.640278,21.765278
ro,inancismea,Inancismea,14,,44.616667,28.583333000000003
ro,inan cisme,Inan Cisme,14,,44.616667,28.583333000000003
ro,inand,Inand,05,,46.883333,21.75
ro,inatesti,Inatesti,39,,45.1,24.366667
ro,inau,Inau,25,,47.516667,23.833333
ro,inau,Inau,31,,47.366667,23.266667
ro,inaul,Inaul,25,,47.516667,23.833333
ro,incesti,Incesti,01,,46.35,22.866667
ro,incesti,Incesti,02,,46.45,23.3
ro,incesti,Incesti,05,,46.85,22.133333
ro,inculesti,Inculesti,05,,46.683333000000005,22.216667
ro,independenta,Independenta,18,4728.0,45.483333,27.75
ro,independenta,Independenta,21,3145.0,43.966667,28.083333000000003
ro,independenta,Independenta,41,3863.0,44.283333,27.15
ro,independenta,Independenta,42,,44.8,26.216666999999998
ro,indol,Indol,13,,46.6,23.633333
ro,inelet,Inelet,12,,45.033333,22.416667
ro,ineu,Ineu,02,10051.0,46.433333000000005,21.85
ro,ineu,Ineu,05,4007.0,47.083333,22.116667
ro,ineu,Ineu,20,,46.55,25.766667
ro,ineul,Ineul,20,,46.55,25.766667
ro,infratirea,Infratirea,26,,44.616667,23.85
ro,infratirea,Infratirea,41,,44.45,26.916666999999997
ro,infratzirea,Infratzirea,41,,44.45,26.916666999999997
ro,ingaresti,Ingaresti,28,,47.183333000000005,26.533333000000002
ro,ingaresti-julfeni,Ingaresti-Julfeni,28,,47.183333000000005,26.533333000000002
ro,inlaceni,Inlaceni,20,,46.433333000000005,25.1
ro,in liniste,In Liniste,06,,47.283333,25.383333
ro,inoc,Inoc,01,,46.383333,23.783333
ro,inotesti,Inotesti,42,,44.966667,26.35
ro,in padure,In Padure,33,,45.8,24.35
ro,in poena,In Poena,42,,45.4,26.383333
ro,in poiana,In Poiana,42,,45.333333,26.3
ro,inselata,Inselata,42,,45.466667,26.283333000000002
ro,insuratei-cinculesti,Insuratei-Cinculesti,19,,44.8,23.0
ro,insuratei,Insuratei,08,7309.0,44.916667,27.6
ro,insuratei,Insuratei,19,,44.8,23.0
ro,insuratei,Insuratei,42,,44.216667,24.883333
ro,in tabla,In Tabla,06,,47.166667,24.366667
ro,intorsatura-buzaului,Intorsatura-Buzaului,15,,45.683333000000005,26.033333
ro,intorsura buzauli,Intorsura Buzauli,15,,45.683333000000005,26.033333
ro,intorsura buzaului,Intorsura Buzaului,15,9026.0,45.683333000000005,26.033333
ro,intorsura,Intorsura,26,,44.116667,23.583333
ro,intre bisci,Intre Bisci,09,,45.5,26.433333
ro,intre dealuri,Intre Dealuri,16,,45.083333,25.283333
ro,intregalde,Intregalde,02,860.0,46.25,23.416667
ro,intre hotare,Intre Hotare,27,,46.2,24.233333
ro,intre paduri,Intre Paduri,06,,46.9,24.333333
ro,intre prejbi,Intre Prejbi,39,,45.35,24.133333
ro,intre riuri,Intre Riuri,25,,47.533333,23.583333
ro,intre sibicii,Intre Sibicii,42,,45.383333,26.383333
ro,intresugag,Intresugag,01,,45.766667,23.633333
ro,intre valea caselor,Intre Valea Caselor,16,,44.8,25.233333
ro,intunecoasa,Intunecoasa,20,,46.566666999999995,25.933332999999998
ro,inucu,Inucu,05,,46.85,23.25
ro,inucul,Inucul,05,,46.85,23.25
ro,inuri,Inuri,01,,46.033333,23.45
ro,inuri,Inuri,03,,44.833333,25.083333
ro,ioan corvin,Ioan Corvin,21,,44.116667,27.8
ro,ioanicesti,Ioanicesti,39,,45.066666999999995,24.516667
ro,ioanis,Ioanis,05,,46.666667,22.283333
ro,ioan-lahovary,Ioan-Lahovary,43,,44.633333,26.1
ro,iobageni,Iobageni,27,,46.566666999999995,24.8
ro,iobai,Iobai,27,,46.783333,24.3
ro,iod,Iod,06,,46.966667,24.966667
ro,iohanisfeld,Iohanisfeld,36,,45.565833000000005,20.861110999999998
ro,iohannisfeld,Iohannisfeld,36,,45.565833000000005,20.861110999999998
ro,iojibeni,Iojibeni,32,,47.783333,23.133333
ro,iojib,Iojib,32,,47.816666999999995,23.166667
ro,ion arghirescu,Ion Arghirescu,38,,46.416667,27.8
ro,ionascu,Ionascu,42,,44.05,24.816667000000002
ro,ionascul,Ionascul,42,,44.05,24.816667000000002
ro,ionaseni,Ionaseni,07,,47.733333,26.983333000000002
ro,ionaseni,Ionaseni,34,,47.816666999999995,26.366667
ro,ionasesti,Ionasesti,02,,46.266667,22.733333
ro,ionasesti,Ionasesti,40,,45.9,27.266666999999998
ro,ion bratianu,Ion Bratianu,12,,45.516667,22.433332999999998
ro,ion c. bratianu-bulaci,Ion C. Bratianu-Bulaci,42,,44.4,25.333333
ro,ion c. bratianu,Ion C. Bratianu,12,,45.516667,22.433332999999998
ro,ion c. bratianu,Ion C. Bratianu,18,,45.533333,27.533333000000002
ro,ion c. bratianu-poeni,Ion C. Bratianu-Poeni,42,,44.4,25.333333
ro,ion corvin,Ion Corvin,21,2137.0,44.116667,27.8
ro,ioneasa,Ioneasa,34,,47.366667,26.433333
ro,ionelele,Ionelele,26,,44.0,23.55
ro,ionel stefan,Ionel Stefan,42,,44.95,27.216666999999998
ro,ionestii-govorei,Ionestii-Govorei,39,,44.883333,24.233333
ro,ionestii-govorii,Ionestii-Govorii,39,,44.883333,24.233333
ro,ionesti,Ionesti,16,,44.683333000000005,25.283333
ro,ionesti,Ionesti,20,,46.15,25.333333
ro,ionesti,Ionesti,26,2505.0,44.616667,23.433332999999998
ro,ionesti,Ionesti,39,4379.0,44.85,24.233333
ro,ionesti,Ionesti,42,,44.616667,24.9
ro,ion gheorghe duca,Ion Gheorghe Duca,03,,44.883333,24.9
ro,ion gheorghe duca,Ion Gheorghe Duca,11,,45.05,26.6
ro,ion gheorghe duca,Ion Gheorghe Duca,14,,43.9,28.5
ro,ion gheorghe duca,Ion Gheorghe Duca,18,,45.866667,27.9
ro,ion gheorghe duca,Ion Gheorghe Duca,20,,46.283333,25.033333
ro,ion gheorghe duca,Ion Gheorghe Duca,22,,44.45,27.55
ro,ion gheorghe duca,Ion Gheorghe Duca,28,,46.866667,26.133333
ro,ion gheorghe duca,Ion Gheorghe Duca,29,,44.183333000000005,24.366667
ro,ion gheorghe duca,Ion Gheorghe Duca,34,,47.6,26.433333
ro,ion gheorghe duca,Ion Gheorghe Duca,35,,44.148333,25.544722
ro,ion gheorghe duca,Ion Gheorghe Duca,37,,45.033333,28.933333
ro,ion gheorghe duca,Ion Gheorghe Duca,41,,44.416667,26.616667
ro,ion ghica,Ion Ghica,22,,44.516667,27.3
ro,ion iacomi,Ion Iacomi,38,,46.066666999999995,27.783333000000002
ro,ion i. c. bratianu,Ion I. C. Bratianu,11,,45.083333,27.266666999999998
ro,ion i. c. bratianu,Ion I. C. Bratianu,29,,44.3,24.466667
ro,ion i. c. bratianu,Ion I. C. Bratianu,41,,44.35,26.783333000000002
ro,ionicesti,Ionicesti,39,,44.816666999999995,24.433332999999998
ro,ion kalinderu,Ion Kalinderu,29,,44.333333,24.55
ro,ion lahovari,Ion Lahovari,22,,44.433333000000005,27.483333000000002
ro,ion lahovari,Ion Lahovari,43,,44.633333,26.1
ro,ion luca caragiale,Ion Luca Caragiale,42,,44.916667,25.7
ro,ion neculce,Ion Neculce,23,,47.2,27.05
ro,ion roata,Ion Roata,42,3689.0,44.666667,26.766666999999998
ro,ion t. ghica,Ion T. Ghica,35,,44.066666999999995,25.4
ro,iorcani,Iorcani,34,,47.333333,26.516666999999998
ro,iordacheanu,Iordacheanu,30,5100.0,45.05,26.25
ro,iordachesti,Iordachesti,26,,44.5,23.35
ro,iordachianu,Iordachianu,30,,45.05,26.25
ro,iorga,Iorga,07,,47.95,26.4
ro,iorgulesti,Iorgulesti,42,,45.266667,26.266666999999998
ro,iosa,Iosa,26,,44.766667,23.4
ro,iosasel,Iosasel,02,,46.266667,22.35
ro,iosasi,Iosasi,02,,46.283333,22.333333
ro,iosia,Iosia,05,,47.05,21.883333
ro,iosifalau,Iosifalau,36,,45.783333,21.683332999999998
ro,iosif,Iosif,36,,45.566666999999995,21.283333
ro,iosupeni,Iosupeni,23,,47.35,27.0
ro,ipatele,Ipatele,23,2095.0,46.916667,27.416666999999997
ro,ip,Ip,05,3833.0,47.233333,22.65
ro,ipotesti,Ipotesti,07,,47.766667,26.55
ro,ipotesti,Ipotesti,29,,44.316666999999995,24.4
ro,ipotesti,Ipotesti,34,4521.0,47.616667,26.283333000000002
ro,iratos,Iratos,02,,46.316666999999995,21.2
ro,iratosu,Iratosu,02,2325.0,46.316666999999995,21.2
ro,iratosul,Iratosul,02,,46.316666999999995,21.2
ro,ireasca,Ireasca,38,,46.033333,27.416666999999997
ro,irestii,Irestii,38,,45.933333000000005,26.933333
ro,iresti,Iresti,38,,45.933333000000005,26.933333
ro,irimesti,Irimesti,26,,44.65,23.933332999999998
ro,irina,Irina,05,,47.55,22.4
ro,iriste,Iriste,26,,45.05,23.85
ro,irmesti,Irmesti,42,,45.15,25.683332999999998
ro,irtasfalu,Irtasfalu,02,,46.35,22.566667000000002
ro,isaccea,Isaccea,37,5375.0,45.266667,28.466666999999998
ro,isaci,Isaci,03,,44.783333,24.55
ro,isaia,Isaia,23,,46.935833,28.0075
ro,isaiia,Isaiia,23,,46.935833,28.0075
ro,isailesti,Isailesti,39,,45.0,24.5
ro,isakcha,Isakcha,37,,45.266667,28.466666999999998
ro,isalnita,Isalnita,17,3955.0,44.4,23.733333
ro,isaresti,Isaresti,29,,44.616667,24.516667
ro,isbasesti,Isbasesti,39,,45.033333,24.433332999999998
ro,isbasesti,Isbasesti,42,,44.583333,24.783333
ro,isbiceni,Isbiceni,42,,43.833333,24.65
ro,isca,Isca,01,,46.1,23.416667
ro,iscroni,Iscroni,21,,45.383333,23.366667
ro,isla,Isla,27,,46.616667,24.783333
ro,islam geaferca,Islam Geaferca,37,,45.083333,28.45
ro,islaz,Islaz,04,,46.716667,26.966666999999998
ro,islaz,Islaz,38,,46.266667,27.716666999999998
